GitHub_Image_URL,"Flickr 
Image URL",Dir,Comments,Annotated,Slide,Nem,NID,Image,Moved_Image_Name,Y,X,Mag,Family,Genus,Species,Detail,overall body length,distance of vulva from anterior ,% distance of vulva from anterior,stylet or spear length (stomatostyle or odontostyle),% distance from anterior to median bulb relative to length of esophagus,% distance of anterior phasmid from anterior of nematode in relation to body length,% distance of dorsal esophageal gland opening from stylet knobs in relation to stylet length,% distance of phasmid from anus in relation to length of tail,% distance of posterior phasmid from anterior of nematode in relation to body length,% length of anterior female gonad in relation to body length,% length of male gonad relative to body length,% length of posterior female gonad in relation to body length,(distance of dorsal esophageal gland opening from stylet knobs x 100)/(length of stylet),(distance of phasmid(when not erratic) from anus x 100)/( length of tail),body length / distance from anterior to base of esophageal glands,body length / distance from anterior to esophago-intestinal valve,body length / greatest body diameter,body length / tail length,capitulum length in Âµm,conus of stomatostyle/total stomatosyle length,distance from anterior end to excretory pore in µm,distance from base of stylet to median bulb valve/stylet length.,distance from vulva to anus,gubernaculurn length in µm,number of body annules between anterior and excretory pore,number of body annules between anus and tail tip,number of body annules between vulva and anus,number of body annules between vulva and tail tip,number of specimens on which measurements are based,portion of body from anus or cloaca to posterior terminus,SE/L (measured in same units) expressed as %).,spicule length in Âµm,stylet extension (odontophore) length in Âµm,stylet length / body diameter at base of stylet,stylet length/body length (measured in same units as %).,tail length / tail diameter at anus or cloaca,total number of body annules,tt
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0005/100x/3809.jpg,https://flic.kr/s/aHBqjzTETt,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0005,ogf-0014_Nem_0005,ogf-0014/Nem_0005\100x\3809.jpg,ogf_01685.jpg,9.9,137.1,100x,Plectidae,plectus,,vulva,791.73,,38316.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0005/100x/3810.jpg,https://flic.kr/s/aHBqjzTETt,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0005,ogf-0014_Nem_0005,ogf-0014/Nem_0005\100x\3810.jpg,ogf_01686.jpg,9.9,137.1,100x,Plectidae,plectus,,tail,791.73,,38316.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0005/100x/3811.jpg,https://flic.kr/s/aHBqjzTETt,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0005,ogf-0014_Nem_0005,ogf-0014/Nem_0005\100x\3811.jpg,ogf_01687.jpg,9.9,137.1,100x,Plectidae,plectus,,anus or cloaca,791.73,,38316.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0005/100x/3812.jpg,https://flic.kr/s/aHBqjzTETt,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0005,ogf-0014_Nem_0005,ogf-0014/Nem_0005\100x\3812.jpg,ogf_01688.jpg,9.9,137.1,100x,Plectidae,plectus,,anus or cloaca,791.73,,38316.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/010x/2122.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\010x\2122.jpg,ogf_01793.jpg,15.2,138,010x,Plectidae,plectus,,body ,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/040x/3733.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\040x\3733.jpg,ogf_01794.jpg,15.2,138,040x,Plectidae,plectus,,anterior,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/040x/3734.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\040x\3734.jpg,ogf_01795.jpg,15.2,138,040x,Plectidae,plectus,,anterior,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/040x/3735.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\040x\3735.jpg,ogf_01796.jpg,15.2,138,040x,Plectidae,plectus,,lips,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/040x/3736.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\040x\3736.jpg,ogf_01797.jpg,15.2,138,040x,Plectidae,plectus,,lips,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3864.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3864.jpg,ogf_01798.jpg,15.2,138,100x,Plectidae,plectus,,cephalic setae,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3865.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3865.jpg,ogf_01799.jpg,15.2,138,100x,Plectidae,plectus,,amphid,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3866.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3866.jpg,ogf_01800.jpg,15.2,138,100x,Plectidae,plectus,,lips,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3867.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3867.jpg,ogf_01801.jpg,15.2,138,100x,Plectidae,plectus,,amphid,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3868.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3868.jpg,ogf_01802.jpg,15.2,138,100x,Plectidae,plectus,,lips,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3869.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3869.jpg,ogf_01803.jpg,15.2,138,100x,Plectidae,plectus,,Isthmus,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3870.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3870.jpg,ogf_01804.jpg,15.2,138,100x,Plectidae,plectus,,Isthmus,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3871.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3871.jpg,ogf_01805.jpg,15.2,138,100x,Plectidae,plectus,,esophageal-intestinal interface,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3872.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3872.jpg,ogf_01806.jpg,15.2,138,100x,Plectidae,plectus,,esophageal-intestinal interface,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3873.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3873.jpg,ogf_01807.jpg,15.2,138,100x,Plectidae,plectus,,mid section,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3874.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3874.jpg,ogf_01808.jpg,15.2,138,100x,Plectidae,plectus,,tail tip,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0011/100x/3875.jpg,https://flic.kr/s/aHBqjzTEpU,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0011,ogf-0014_Nem_0011,ogf-0014/Nem_0011\100x\3875.jpg,ogf_01809.jpg,15.2,138,100x,Plectidae,plectus,,anus or cloaca,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/010x/2153.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\010x\2153.jpg,ogf_02186.jpg,8.9,132.1,010x,Plectidae,Plectus,,body ,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/010x/2154.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\010x\2154.jpg,ogf_02187.jpg,8.9,132.1,010x,Plectidae,Plectus,,body ,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3115.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3115.jpg,ogf_02188.jpg,8.9,132.1,040x,Plectidae,Plectus,,anterior,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3116.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3116.jpg,ogf_02189.jpg,8.9,132.1,040x,Plectidae,Plectus,,anterior,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3117.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3117.jpg,ogf_02190.jpg,8.9,132.1,040x,Plectidae,Plectus,,lateral field,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3118.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3118.jpg,ogf_02191.jpg,8.9,132.1,040x,Plectidae,Plectus,,lips,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3119.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3119.jpg,ogf_02192.jpg,8.9,132.1,040x,Plectidae,Plectus,,lips,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3120.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3120.jpg,ogf_02193.jpg,8.9,132.1,040x,Plectidae,Plectus,,esophagus,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3121.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3121.jpg,ogf_02194.jpg,8.9,132.1,040x,Plectidae,Plectus,,esophagus,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3122.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3122.jpg,ogf_02195.jpg,8.9,132.1,040x,Plectidae,Plectus,,esophagus,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3123.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3123.jpg,ogf_02196.jpg,8.9,132.1,040x,Plectidae,Plectus,,lateral field,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3124.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3124.jpg,ogf_02197.jpg,8.9,132.1,040x,Plectidae,Plectus,,anterior,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3125.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3125.jpg,ogf_02198.jpg,8.9,132.1,040x,Plectidae,Plectus,,anterior,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/040x/3126.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\040x\3126.jpg,ogf_02199.jpg,8.9,132.1,040x,Plectidae,Plectus,,lateral field,671.64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3180.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3180.jpg,ogf_02200.jpg,8.9,132.1,100x,Plectidae,Plectus,,amphid,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3181.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3181.jpg,ogf_02201.jpg,8.9,132.1,100x,Plectidae,Plectus,,amphid,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3182.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3182.jpg,ogf_02202.jpg,8.9,132.1,100x,Plectidae,Plectus,,cephalic setae,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3183.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3183.jpg,ogf_02203.jpg,8.9,132.1,100x,Plectidae,Plectus,,lips,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3184.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3184.jpg,ogf_02204.jpg,8.9,132.1,100x,Plectidae,Plectus,,Isthmus,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3185.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3185.jpg,ogf_02205.jpg,8.9,132.1,100x,Plectidae,Plectus,,esophageal-intestinal interface,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3186.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3186.jpg,ogf_02206.jpg,8.9,132.1,100x,Plectidae,Plectus,,lateral field,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3187.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3187.jpg,ogf_02207.jpg,8.9,132.1,100x,Plectidae,Plectus,,lateral field,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3188.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3188.jpg,ogf_02208.jpg,8.9,132.1,100x,Plectidae,Plectus,,anus or cloaca,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3189.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3189.jpg,ogf_02209.jpg,8.9,132.1,100x,Plectidae,Plectus,,anus or cloaca,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0001/100x/3190.jpg,https://flic.kr/s/aHBqjzTFsV,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0001,ogf-0017_Nem_0001,ogf-0017/Nem_0001\100x\3190.jpg,ogf_02210.jpg,8.9,132.1,100x,Plectidae,Plectus,,tail tip,671.64,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/010x/2155.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\010x\2155.jpg,ogf_02211.jpg,9.9,136.1,010x,Plectidae,Plectus,,body ,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/010x/2156.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\010x\2156.jpg,ogf_02212.jpg,9.9,136.1,010x,Plectidae,Plectus,,body ,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/040x/3127.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\040x\3127.jpg,ogf_02213.jpg,9.9,136.1,040x,Plectidae,Plectus,,anterior,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/040x/3128.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\040x\3128.jpg,ogf_02214.jpg,9.9,136.1,040x,Plectidae,Plectus,,lips,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/040x/3129.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\040x\3129.jpg,ogf_02215.jpg,9.9,136.1,040x,Plectidae,Plectus,,amphid,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/040x/3130.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\040x\3130.jpg,ogf_02216.jpg,9.9,136.1,040x,Plectidae,Plectus,,anterior,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/040x/3131.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\040x\3131.jpg,ogf_02217.jpg,9.9,136.1,040x,Plectidae,Plectus,,esophageal-intestinal interface,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/040x/3132.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\040x\3132.jpg,ogf_02218.jpg,9.9,136.1,040x,Plectidae,Plectus,,esophageal-intestinal interface,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0017/Nem_0002/040x/3133.jpg,https://flic.kr/s/aHBqjzTFSK,./../../Slide/ogf-0017/Metadata.ods,,,ogf-0017,Nem_0002,ogf-0017_Nem_0002,ogf-0017/Nem_0002\040x\3133.jpg,ogf_02219.jpg,9.9,136.1,040x,Plectidae,Plectus,,esophageal-intestinal interface,816.73,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
